order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD205665,ID0634785679,2019-03-22,Thompson,"[('Toshika 750', 2), ('iStream', 2), ('iAssist Line', 2)]",13390.0,78.33,-37.8139995,144.9396713,5,12798.83,Autumn,True,0.6671,works well. real note.,True
ORD065608,ID0245807242,2019-04-20,Thompson,"[('Candle Inferno', 1), ('pearTV', 1)]",6740.0,83.58,-37.7988456,144.9588918,25,5138.58,Autumn,True,1.8576,five stars great shipping speed. good deal,True
ORD127003,ID3555802212,2019-07-18,Thompson,"[('iStream', 1), ('Candle Inferno', 2), ('Lucent 330S', 1), ('Universe Note', 1)]",5690.0,67.79,-37.805884,144.9366626,10,5188.79,Winter,False,1.1869,great deal love the phone. everything i wanted. fast shipping.,
ORD186261,ID0250933641,2019-11-13,Bakers,"[('Alcon 10', 2), ('Lucent 330S', 1)]",19130.0,83.79,-37.8240925,145.0028527,10,17300.79,Spring,False,1.7063,excellent phone! had it for about 4 months now. great camera and battery life~,True
ORD273851,ID0844490198,2019-01-13,Thompson,"[('Universe Note', 1), ('iStream', 2), ('Candle Inferno', 1), ('Alcon 10', 1)]",13130.0,94.86,-37.8222216,144.949747,15,11255.36,Summer,True,1.0887,concern about cosmetic condition of phone was quickly put to rest i received the phone before the delivery date and it performs and appears like a new phone.,True
ORD329425,ID0244241458,2019-07-18,Bakers,"[('Thunder line', 1), ('iStream', 2)]",2480.0,76.61,-37.7936094,144.9736686,5,2432.61,Winter,False,2.6315,s10 plus... get one the phone is simply awesome. no flaws.,True
ORD277938,ID1808484519,2019-06-20,Thompson,"[('Thunder line', 2), ('pearTV', 1), ('Olivia x460', 2), ('Toshika 750', 2)]",21760.0,85.48,-37.8248196,144.9282668,25,16405.48,Winter,True,2.1358,"absolutely amazing deal awesome, similar specs to a high end phone, i paid $200 instead of $900",True
ORD297371,ID4294474620,2019-11-04,Nickolson,"[('Candle Inferno', 2), ('iAssist Line', 1)]",3085.0,106.93,-37.805352,144.9736526,15,2729.18,Spring,True,1.5177,she loved it. it's was for me friend .. she loved it .. thnxx digico..,True
ORD218866,ID3215192035,2019-03-10,Thompson,"[('Universe Note', 2), ('Candle Inferno', 2)]",7760.0,61.56,-37.8087418,144.9470873,15,6657.56,Autumn,True,0.4376,i didn’t get my phone i didn’t get my phone,False
ORD289820,ID0711745634,2019-06-24,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 2), ('Candle Inferno', 1), ('Universe Note', 1)]",10660.0,46.2,-37.815309,144.9459185,15,9107.2,Winter,False,0.3104,batería dañada hola. la batería se dañó. donde puedo solicitar su reemplazo o reparación?,False
ORD425999,ID3208518274,2019-02-12,Nickolson,"[('pearTV', 2), ('Olivia x460', 1), ('iAssist Line', 1), ('Universe Note', 2)]",22970.0,83.03,-37.8025034,144.9674279,15,19607.53,Summer,False,1.801,great phone for the money. the price was right. it works well and the battery easily lasts 2 days.,True
ORD252675,ID0589449505,2019-09-14,Nickolson,"[('Alcon 10', 2), ('Thunder line', 2), ('Universe Note', 1), ('Toshika 750', 2)]",34350.0,78.57,-37.8094457,144.9727357,15,29276.07,Spring,False,1.0563,"four stars very good olivia universe s5 , i would rate 4 stars",True
ORD215989,ID6167357842,2019-09-16,Nickolson,"[('Candle Inferno', 2), ('Olivia x460', 1), ('Lucent 330S', 2), ('Thunder line', 1)]",6725.0,105.14,-37.807649,144.9713701,15,5821.39,Spring,True,1.2289,great purchase!!! my twins love them!!,True
ORD414852,ID0634783923,2019-09-13,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 2), ('iAssist Line', 1)]",20985.0,76.99,-37.8129301,144.9372432,15,17914.24,Spring,False,0.8646,awesome perfect phone to keep connected with kids. it's small and lightweight so very easy to carry in small pockets. has great battery life - no need to charge it every day. my 8 year old loves it.,True
